ID,Case,choice,SP,av_walk,av_bus,av_mc,time_walk,cost_walk,Attwalk_shade,Attwalk_pavement,time_bus,cost_bus,Attbus_air,time_mc,cost_mc,Attmc_helmet,male,income
91,4,3,1,1,1,1,10,0,0,1,50,5,0,13,10,0,0,3
92,1,1,1,1,1,1,10,0,1,1,15,5,0,3,15,1,0,2
92,2,1,1,1,1,1,10,0,1,0,25,5,0,8,10,1,0,2
92,3,1,1,1,1,1,10,0,0,1,50,5,0,13,10,1,0,2
92,4,2,1,1,1,1,10,0,0,1,50,5,0,13,10,0,0,2
93,1,1,1,1,1,1,10,0,1,1,15,5,0,3,15,1,0,2
93,2,2,1,1,1,1,10,0,1,0,25,5,0,8,10,1,0,2
93,3,1,1,1,1,1,10,0,0,1,50,5,0,13,10,1,0,2
93,4,3,1,1,1,1,10,0,0,1,50,5,0,13,10,0,0,2
94,1,1,1,1,1,1,10,0,1,1,15,5,0,3,15,1,0,3
94,2,3,1,1,1,1,10,0,1,0,25,5,0,8,10,1,0,3
94,3,1,1,1,1,1,10,0,0,1,50,5,0,13,10,1,0,3
94,4,3,1,1,1,1,10,0,0,1,50,5,0,13,10,0,0,3
95,1,1,1,1,1,1,10,0,1,1,15,5,0,3,15,1,1,2
95,2,3,1,1,1,1,10,0,1,0,25,5,0,8,10,1,1,2
95,3,3,1,1,1,1,10,0,0,1,50,5,0,13,10,1,1,2
95,4,3,1,1,1,1,10,0,0,1,50,5,0,13,10,0,1,2
96,1,3,1,1,1,1,10,0,1,1,15,5,0,3,15,1,1,2
96,2,1,1,1,1,1,10,0,1,0,25,5,0,8,10,1,1,2
96,3,1,1,1,1,1,10,0,0,1,50,5,0,13,10,1,1,2
96,4,3,1,1,1,1,10,0,0,1,50,5,0,13,10,0,1,2
97,1,1,1,1,1,1,10,0,1,1,15,5,0,3,15,1,1,1
97,2,1,1,1,1,1,10,0,1,0,25,5,0,8,10,1,1,1
97,3,1,1,1,1,1,10,0,0,1,50,5,0,13,10,1,1,1
97,4,1,1,1,1,1,10,0,0,1,50,5,0,13,10,0,1,1
98,1,2,1,1,1,1,10,0,1,1,15,5,0,3,15,1,0,2
98,2,3,1,1,1,1,10,0,1,0,25,5,0,8,10,1,0,2
98,3,1,1,1,1,1,10,0,0,1,50,5,0,13,10,1,0,2
98,4,3,1,1,1,1,10,0,0,1,50,5,0,13,10,0,0,2
99,1,3,1,1,1,1,10,0,1,1,15,5,0,3,15,1,0,2
99,2,1,1,1,1,1,10,0,1,0,25,5,0,8,10,1,0,2
99,3,1,1,1,1,1,10,0,0,1,50,5,0,13,10,1,0,2
99,4,2,1,1,1,1,10,0,0,1,50,5,0,13,10,0,0,2
100,1,1,1,1,1,1,10,0,1,1,15,5,0,3,15,1,1,3
100,2,3,1,1,1,1,10,0,1,0,25,5,0,8,10,1,1,3
100,3,1,1,1,1,1,10,0,0,1,50,5,0,13,10,1,1,3
100,4,2,1,1,1,1,10,0,0,1,50,5,0,13,10,0,1,3
101,1,1,1,1,1,1,10,0,1,1,15,5,0,3,15,1,0,2
101,2,1,1,1,1,1,10,0,1,0,25,5,0,8,10,1,0,2
101,3,1,1,1,1,1,10,0,0,1,50,5,0,13,10,1,0,2
101,4,1,1,1,1,1,10,0,0,1,50,5,0,13,10,0,0,2
102,1,1,1,1,1,1,10,0,1,1,15,5,0,3,15,1,1,3
102,2,3,1,1,1,1,10,0,1,0,25,5,0,8,10,1,1,3
102,3,3,1,1,1,1,10,0,0,1,50,5,0,13,10,1,1,3
102,4,3,1,1,1,1,10,0,0,1,50,5,0,13,10,0,1,3
103,1,1,1,1,1,1,10,0,1,1,15,5,0,3,15,1,0,2
103,2,3,1,1,1,1,10,0,1,0,25,5,0,8,10,1,0,2
103,3,1,1,1,1,1,10,0,0,1,50,5,0,13,10,1,0,2
103,4,2,1,1,1,1,10,0,0,1,50,5,0,13,10,0,0,2
104,1,1,1,1,1,1,10,0,1,1,15,5,0,3,15,1,1,3
104,2,2,1,1,1,1,10,0,1,0,25,5,0,8,10,1,1,3
104,3,2,1,1,1,1,10,0,0,1,50,5,0,13,10,1,1,3
104,4,1,1,1,1,1,10,0,0,1,50,5,0,13,10,0,1,3
105,1,3,1,1,1,1,10,0,1,1,15,5,0,3,15,1,1,1
105,2,3,1,1,1,1,10,0,1,0,25,5,0,8,10,1,1,1
105,3,1,1,1,1,1,10,0,0,1,50,5,0,13,10,1,1,1
105,4,3,1,1,1,1,10,0,0,1,50,5,0,13,10,0,1,1
106,1,3,1,1,1,1,10,0,1,1,15,5,0,3,15,1,1,2
106,2,1,1,1,1,1,10,0,1,0,25,5,0,8,10,1,1,2
106,3,3,1,1,1,1,10,0,0,1,50,5,0,13,10,1,1,2
106,4,3,1,1,1,1,10,0,0,1,50,5,0,13,10,0,1,2
107,1,1,1,1,1,1,10,0,1,1,15,5,0,3,15,1,1,1
107,2,1,1,1,1,1,10,0,1,0,25,5,0,8,10,1,1,1
107,3,1,1,1,1,1,10,0,0,1,50,5,0,13,10,1,1,1
107,4,1,1,1,1,1,10,0,0,1,50,5,0,13,10,0,1,1
108,1,1,1,1,1,1,10,0,1,1,15,5,0,3,15,1,1,2
108,2,1,1,1,1,1,10,0,1,0,25,5,0,8,10,1,1,2
108,3,1,1,1,1,1,10,0,0,1,50,5,0,13,10,1,1,2
108,4,3,1,1,1,1,10,0,0,1,50,5,0,13,10,0,1,2
109,1,1,1,1,1,1,10,0,1,1,15,5,0,3,15,1,1,1
109,2,1,1,1,1,1,10,0,1,0,25,5,0,8,10,1,1,1
109,3,1,1,1,1,1,10,0,0,1,50,5,0,13,10,1,1,1
109,4,1,1,1,1,1,10,0,0,1,50,5,0,13,10,0,1,1
110,1,1,1,1,1,1,10,0,1,1,15,5,0,3,15,1,1,2
110,2,3,1,1,1,1,10,0,1,0,25,5,0,8,10,1,1,2
110,3,3,1,1,1,1,10,0,0,1,50,5,0,13,10,1,1,2
110,4,3,1,1,1,1,10,0,0,1,50,5,0,13,10,0,1,2
111,1,1,1,1,1,1,10,0,1,1,15,5,0,3,15,1,1,3
111,2,3,1,1,1,1,10,0,1,0,25,5,0,8,10,1,1,3
111,3,1,1,1,1,1,10,0,0,1,50,5,0,13,10,1,1,3
111,4,1,1,1,1,1,10,0,0,1,50,5,0,13,10,0,1,3
112,1,3,1,1,1,1,10,0,1,1,15,5,0,3,15,1,1,1
112,2,1,1,1,1,1,10,0,1,0,25,5,0,8,10,1,1,1
112,3,3,1,1,1,1,10,0,0,1,50,5,0,13,10,1,1,1
112,4,2,1,1,1,1,10,0,0,1,50,5,0,13,10,0,1,1

